sku,Nombre,Descripción,Precio rebajado,Precio normal,Categorías,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Imágenes,Marca
180298,CELLULAR FILLER hialurónico & fólico crema noche,CELLULAR FILLER hialurónico & fólico crema noche 50 ml,14.99,22.5,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas,Tamaño,50ml,1,1,"https://i1.perfumesclub.com/grande/180298.jpg,https://i1.perfumesclub.com/grande/180298-2.jpg",Nivea
185731,NUTRITIVO body milk XXL dosificador,NUTRITIVO body milk XXL dosificador 625 ml,6.99,10.5,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,625ml,1,1,https://i1.perfumesclub.com/grande/185731.jpg,Nivea
161067,LUMINOUS 630º ANTIMANCHAS fluido con color spf20,LUMINOUS 630º ANTIMANCHAS fluido con color spf20 40 ml,19.95,33,Cosmética Facial>Tratamientos Faciales>Antimanchas,Tamaño,40ml,1,1,"https://i1.perfumesclub.com/grande/161067.jpg,https://i1.perfumesclub.com/grande/161067-2.jpg",Nivea
105723,MEN STRESS PROTECT deodorant roll-on,MEN STRESS PROTECT desodorante roll-on 50 ml,2.59,3.95,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/105723.jpg,Nivea
198955,GYMPACK ESTUCHE,GYMPACK ESTUCHE 5 pz,13.67,16.25,Cosmética Corporal>Tratamientos Corporales>Lotes y sets>Reafirmantes,Tamaño,5u,1,1,"https://i1.perfumesclub.com/grande/198955.jpg,https://i1.perfumesclub.com/grande/198955-2.jpg",Nivea
201908,GYMPACK ESTUCHE,GYMPACK ESTUCHE 5 pz,11.35,10.04,Cosmética Corporal>Tratamientos Corporales>Lotes y sets>Reafirmantes,Tamaño,5u,1,1,"https://i1.perfumesclub.com/grande/201908.jpg,https://i1.perfumesclub.com/grande/201908-2.jpg",Nivea
176223,SOFT crema hidratante,SOFT crema hidratante 375 ml,4.95,7.5,Cosmética Corporal>Tratamientos Corporales>Zonas Específicas>Hidratantes corporales>Manos,Tamaño,375ml,1,1,https://i1.perfumesclub.com/grande/176223.jpg,Nivea
198894,SOFT crema hidratante,SOFT crema hidratante 200 ml,2.99,3.21,Cosmética Corporal>Tratamientos Corporales>Zonas Específicas>Hidratantes corporales>Manos,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/198894.jpg,Nivea
198897,SOFT crema hidratante,SOFT crema hidratante 375 ml,4.55,5.62,Cosmética Corporal>Tratamientos Corporales>Zonas Específicas>Hidratantes corporales>Manos,Tamaño,375ml,1,1,https://i1.perfumesclub.com/grande/198897.jpg,Nivea
198939,SOFT crema hidratante,SOFT crema hidratante 50 ml,1.23,1.25,Cosmética Corporal>Tratamientos Corporales>Zonas Específicas>Hidratantes corporales>Manos,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/198939.jpg,Nivea
201873,SOFT crema hidratante,SOFT crema hidratante 75 ml,1.4,1.09,Cosmética Corporal>Tratamientos Corporales>Zonas Específicas>Hidratantes corporales>Manos,Tamaño,75ml,1,1,https://i1.perfumesclub.com/grande/201873.jpg,Nivea
121724,Q10 cuidado de manos anti-edad,Q10 cuidado de manos anti-edad 100 ml,3.48,5.5,Cosmética Corporal>Zonas Específicas>Manos,Tamaño,100ml,1,1,https://i1.perfumesclub.com/grande/121724.jpg,Nivea
155942,Q10+ MULTI POWER 5in1 anticelulítico + reafirmante,Q10+ MULTI POWER 5in1 anticelulítico + reafirmante 200 ml,8.75,13.25,Cosmética Corporal>Tratamientos Corporales>Reafirmantes,Tamaño,200ml,1,1,"https://i1.perfumesclub.com/grande/155942.jpg,https://i1.perfumesclub.com/grande/155942-2.jpg,https://i1.perfumesclub.com/grande/155942-3.jpg",Nivea
101119,MEN DRY IMPACT PLUS anti-transpirante spray,MEN DRY IMPACT desodorante vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/101119.jpg,Nivea
91330,MEN PROTEGE & CUIDA after-shave 2 en 1,MEN PROTEGE & CUIDA after-shave 2 en 1 100 ml,4.99,8,Cosmética Facial>Afeitado>After-shave,Tamaño,100ml,1,1,https://i1.perfumesclub.com/grande/91330.jpg,Nivea
161068,LUMINOUS 630º ANTIMANCHAS crema noche reparadora,LUMINOUS 630º ANTIMANCHAS crema noche reparadora 40 ml,22.69,34,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas>Antimanchas,Tamaño,40ml,1,1,"https://i1.perfumesclub.com/grande/161068.jpg,https://i1.perfumesclub.com/grande/161068-2.jpg",Nivea
104224,0% ALUMINIUM FRESH NATURAL deodorant spray,0% ALUMINIUM fresh natural deo vaporizador 150 ml,2.89,4.5,Higiene>Desodorantes,Tamaño,150ml,1,1,https://i1.perfumesclub.com/grande/104224.jpg,Nivea
78888,Q10+ anti-arrugas de día SPF30,Q10+ anti-arrugas día SPF30 50 ml,11.29,17,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas,Tamaño,50ml,1,1,"https://i1.perfumesclub.com/grande/78888.jpg,https://i1.perfumesclub.com/grande/78888-2.jpg",Nivea
80678,PROTEGE & CUIDA desodorante spray,PROTEGE & CUIDA Desodorante vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/80678.jpg,Nivea
107184,MEN BLACK & WHITE INVISIBLE anti-perspirant roll-on,MEN BLACK & WHITE INVISIBLE desodorante roll-on 50 ml,2.59,3.95,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/107184.jpg,Nivea
78204,SUN PROTEGE & HIDRATA leche SPF50+,SUN PROTEGE&HIDRATA leche SPF50+ 400 ml,13.95,25.5,Solar>Protectores solares>Corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/78204.jpg,Nivea
153964,SUN PROTEGE & HIDRATA leche SPF50+,SUN PROTEGE&HIDRATA leche SPF50+ 100 ml,6.95,10.5,Solar>Protectores solares>Corporales,Tamaño,100ml,1,1,https://i1.perfumesclub.com/grande/153964.jpg,Nivea
63653,LECHE LIMPIADORA suave PSS,LECHE LIMPIADORA suave PSS 200 ml,4.45,6.75,Cosmética Facial>Limpiadores>Leches Limpiadoras,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/63653.jpg,Nivea
63009,Q10 PLUS reafirmante body cream,Q10+ reafirmante body cream 300 ml,6.95,12,Cosmética Corporal>Tratamientos Corporales>Reafirmantes,Tamaño,300ml,1,1,https://i1.perfumesclub.com/grande/63009.jpg,Nivea
64166,MEN  INVISIBLE BLACK & WHITE anti-transpirante spray,MEN BLACK & WHITE INVISIBLE desodorante vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/64166.jpg,Nivea
198902,MEN  INVISIBLE BLACK & WHITE anti-transpirante spray,MEN BLACK & WHITE INVISIBLE deo vaporizador 100 ml,2.12,2.65,Higiene>Desodorantes,Tamaño,100ml,1,1,"https://i1.perfumesclub.com/grande/198902.jpg,https://i1.perfumesclub.com/grande/198902-2.jpg",Nivea
197440,ANTI-ARRUGAS 55+ crema cuidado revitalizante noche,ANTI-ARRUGAS 55+ crema cuidado revitalizante noche 50 ml,6.7,10,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/197440.jpg,Nivea
197444,MEN SENSITIVE espuma afeitar,MEN SENSITIVE espuma afeitar 200 ml,2.95,4.5,Cosmética Facial>Afeitado>Geles y Espumas,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/197444.jpg,Nivea
180300,CELLULAR FILLER serum antiedad,CELLULAR FILLER serum antiedad 30 ml,11.66,21,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas>Reafirmantes y Efecto Lifting,Tamaño,30ml,1,1,"https://i1.perfumesclub.com/grande/180300.jpg,https://i1.perfumesclub.com/grande/180300-2.jpg",Nivea
117754,Q10+ POWER anti-arrugas+extra nutritivo SPF15,Q10+ POWER anti-arrugas+extra nutritivo SPF15 50 ml,11.29,17,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas>Hidratantes y Nutritivos,Tamaño,50ml,1,1,"https://i1.perfumesclub.com/grande/117754.jpg,https://i1.perfumesclub.com/grande/117754-2.jpg",Nivea
81891,DRY COMFORT PLUS anti-transpirante spray,DRY COMFORT deo vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/81891.jpg,Nivea
182115,MEN SENSITIVE PRO crema facial hidratante-calmante,MEN SENSITIVE PRO crema facial hidratante-calmante 75 ml,6.95,11.25,Cosmética Facial>Tratamientos Faciales>Antifatiga>Hidratantes y Nutritivos,Tamaño,75ml,1,1,https://i1.perfumesclub.com/grande/182115.jpg,Nivea
101414,MEN DRY IMPACT PLUS anti-perspirant roll-on,MEN DRY IMPACT deo roll-on 50 ml,2.59,3.95,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/101414.jpg,Nivea
155941,Q10+ ARGÁN OIL firming body milk PS,Q10+ ARGÁN OIL firming body milk PS 400 ml,6.75,8.95,Cosmética Corporal>Tratamientos Corporales>Reafirmantes,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/155941.jpg,Nivea
103944,MEN PROTEGE & CUIDA after shave bálsamo,MEN PROTEGE & CUIDA after-shave balm hidratante 100 ml,6.49,9.75,Cosmética Facial>Afeitado>After-shave,Tamaño,100ml,1,1,https://i1.perfumesclub.com/grande/103944.jpg,Nivea
184390,SUN ANTIMANCHAS fluido facial SPF50,SUN ANTIMANCHAS fluido facial SPF50 40 ml,14.99,22.5,Solar>Protectores solares>Faciales,Tamaño,40ml,1,1,https://i1.perfumesclub.com/grande/184390.jpg,Nivea
198911,CREMA DE DÍA NUTRITIVA hidratación y nutrición SPF30,CREMA DE DÍA NUTRITIVA hidratación y nutrición SPF30 50 ml,6.2,9.45,Cosmética Facial>Tratamientos Faciales>Antimanchas>Hidratantes y Nutritivos,Tamaño,50ml,1,1,"https://i1.perfumesclub.com/grande/198911.jpg,https://i1.perfumesclub.com/grande/198911-2.jpg,https://i1.perfumesclub.com/grande/198911-3.jpg",Nivea
62995,NUTRITIVO body milk,NUTRITIVO body milk 400 ml,4.99,7.5,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/62995.jpg,Nivea
122641,CARE nutrición profunda crema para cara & cuerpo,CARE nutrición profunda cara & cuerpo 400 ml,5.95,8.95,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/122641.jpg,Nivea
180296,CELLULAR FILLER hialurónico & fólico crema día SPF15,CELLULAR FILLER hialurónico & fólico crema día SPF15 50 ml,13.99,21,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas,Tamaño,50ml,1,1,"https://i1.perfumesclub.com/grande/180296.jpg,https://i1.perfumesclub.com/grande/180296-2.jpg",Nivea
167958,SUN PROTEGE & BRONCEA SPF50 spray,SUN PROTEGE&BRONCEA pistola SPF50 270 ml,13.95,24,Solar>Protectores solares>Corporales,Tamaño,270ml,1,1,https://i1.perfumesclub.com/grande/167958.jpg,Nivea
63497,MEN SENSITIVE gel afeitar anti-irritaciones,MEN SENSITIVE gel afeitar anti-irritaciones 200 ml,3.45,7.25,Cosmética Facial>Afeitado>Geles y Espumas,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/63497.jpg,Nivea
107183,MEN DRY IMPACT FRESH desodorante vaporizador,MEN DRY IMPACT FRESH desodorante vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/107183.jpg,Nivea
117753,ACEITE EN LOCION coco & aceite de monoi,ACEITE EN LOCION coco & aceite de monoi 400 ml,4.99,8,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/117753.jpg,Nivea
64160,DOUBLE EFFECT anti-transpirante spray,DOUBLE EFFECT desodorante vaporizador con extractos de aguacate 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/64160.jpg,Nivea
73894,MEN COOL KICK anti-transpirante spray,MEN COOL KICK desodorante vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/73894.jpg,Nivea
198896,NUTRITIVO body milk loción corporal,NUTRITIVO body milk loción corporal 250 ml,3.21,3.8,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,250ml,1,1,https://i1.perfumesclub.com/grande/198896.jpg,Nivea
80681,PROTEGE & CUIDA desodorante roll-on,PROTEGE & CUIDA desodorante roll-on 50 ml,2.49,3.75,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/80681.jpg,Nivea
130455,LUMINOUS 630º ANTIMANCHAS serum avanzado,LUMINOUS 630º ANTIMANCHAS serum avanzado 30 ml,22.69,34,Cosmética Facial>Tratamientos Faciales>Antimanchas,Tamaño,30ml,1,1,"https://i1.perfumesclub.com/grande/130455.jpg,https://i1.perfumesclub.com/grande/130455-2.jpg",Nivea
180303,DERMA SKIN CLEAR peeling exfoliante facial noche,DERMA SKIN CLEAR peeling exfoliante facial noche 40 ml,5.44,9,Cosmética Facial>Limpiadores>Exfoliantes,Tamaño,40ml,1,1,"https://i1.perfumesclub.com/grande/180303.jpg,https://i1.perfumesclub.com/grande/180303-2.jpg",Nivea
62998,REPARA & CUIDA crema corporal piel extra seca,REPARA & CUIDA crema corporal piel extra seca 300 ml,5.25,8,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,300ml,1,1,https://i1.perfumesclub.com/grande/62998.jpg,Nivea
78896,MEN ORIGINALS crema hidratante intensiva,MEN ORIGINALS crema hidratante intensiva PS 50 ml,7.15,10.5,Cosmética Facial>Tratamientos Faciales>Hidratantes y Nutritivos,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/78896.jpg,Nivea
180302,DERMA SKIN CLEAR gel limpiador facial,DERMA SKIN CLEAR gel limpiador facial 150 ml,5.44,9,Cosmética Facial>Limpiadores>Tónicos>Geles y Jabones,Tamaño,150ml,1,1,https://i1.perfumesclub.com/grande/180302.jpg,Nivea
198899,LUMINOUS 630º ANTIMANCHAS crema corporal antiestrías,LUMINOUS 630º ANTIMANCHAS crema corporal antiestrías 200 ml,9.99,15,Cosmética Corporal>Tratamientos Corporales>Antiestrías,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/198899.jpg,Nivea
111780,AGUA MICELAR PROFESIONAL bifásica waterproof,AGUA MICELAR PROFESIONAL bifásica waterproof 400 ml,3.99,5.5,Cosmética Facial>Limpiadores>Aguas Micelares,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/111780.jpg,Nivea
111569,SUN FACIAL sensitive SPF50,SUN FACIAL sensitive SPF50 50 ml,9.95,19.5,Solar>Protectores solares>Faciales,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/111569.jpg,Nivea
63309,Q10+ anti-arrugas día SPF15,Q10+ anti-arrugas día SPF15 50 ml,9.5,15,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas,Tamaño,50ml,1,1,"https://i1.perfumesclub.com/grande/63309.jpg,https://i1.perfumesclub.com/grande/63309-2.jpg",Nivea
163451,LUMINOUS 630º ANTIMANCHAS contorno de ojos,LUMINOUS 630º ANTIMANCHAS contorno de ojos 15 ml,17.69,26.5,Cosmética Facial>Tratamientos Ojos>Bolsas y Ojeras>Antiedad y Reafirmantes,Tamaño,15ml,1,1,"https://i1.perfumesclub.com/grande/163451.jpg,https://i1.perfumesclub.com/grande/163451-2.jpg",Nivea
180299,CELLULAR FILLER contorno ojos & rellenador labios,CELLULAR FILLER contorno ojos & rellenador labios 15 ml,15.98,24,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas>Hidratantes y Nutritivos,Tamaño,15ml,1,1,"https://i1.perfumesclub.com/grande/180299.jpg,https://i1.perfumesclub.com/grande/180299-2.jpg",Nivea
63001,BAJO LA DUCHA body milk piel seca,BAJO LA DUCHA NUTRITIVO body milk piel seca 400 ml,4.95,7.5,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/63001.jpg,Nivea
198922,TOALLITAS DESMAQUILLADORAS suaves 3 en 1,TOALLITAS DESMAQUILLADORAS suaves 3 en 1 25 u,1.73,1.78,Cosmética Facial>Desmaquillantes>Desmaquillantes ojos y labios>Desmaquillantes rostro,Tamaño,25u,1,1,https://i1.perfumesclub.com/grande/198922.jpg,Nivea
102337,ALOE VERA sérum de hidratación profunda,ALOE VERA body lotion piel normal-seca 400 ml,4.95,7.5,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/102337.jpg,Nivea
187899,ALOE VERA sérum de hidratación profunda,ALOE VERA body lotion XXL dosificador 625 ml,6.95,10.5,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,625ml,1,1,https://i1.perfumesclub.com/grande/187899.jpg,Nivea
201896,ALOE VERA sérum de hidratación profunda,ALOE VERA body lotion piel normal-seca 400 ml,4.45,3.46,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/201896.jpg,Nivea
73884,ACEITE DE OLIVA crema de manos,ACEITE DE OLIVA crema de manos 100 ml,2.29,3.5,Cosmética Corporal>Zonas Específicas>Manos,Tamaño,100ml,1,1,https://i1.perfumesclub.com/grande/73884.jpg,Nivea
102339,DRY COMFORT PLUS anti-perspirant roll-on,DRY COMFORT PLUS deo roll-on 50 ml,2.49,3.75,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/102339.jpg,Nivea
153962,SUN PROTEGE&REFRESCA bruma solar invisible SPF50,SUN PROTEGE&REFRESCA bruma solar invisible SPF50 200 ml,12.95,23.5,Solar>Protectores solares>Corporales,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/153962.jpg,Nivea
80682,MEN PROTEGE & CUIDA desodorante roll-on,MEN PROTEGE & CUIDA Desodorante roll-on 50 ml,2.59,3.95,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/80682.jpg,Nivea
184391,SUN TRIPLE PROTECCION fluido ultraligero facial SPF50+,SUN TRIPLE PROTECCION fluido ultraligero facial SPF50+ 40 ml,11.95,19.5,Solar>Protectores solares>Faciales,Tamaño,40ml,1,1,https://i1.perfumesclub.com/grande/184391.jpg,Nivea
111572,SUN ANTIALERGIAS SOLARES sensitive SPF50+ leche,SUN ANTIALERGIAS SOLARES sensitive SPF50+ leche 200 ml,11.95,22.5,Solar>Protectores solares>Corporales,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/111572.jpg,Nivea
198934,MEN ANTI-AGE HYALURON bálsamo antiedad,MEN ANTI-AGE HYALURON bálsamo antiedad 100 ml,5.88,6.49,Cosmética Facial>Afeitado>After-shave,Tamaño,100ml,1,1,"https://i1.perfumesclub.com/grande/198934.jpg,https://i1.perfumesclub.com/grande/198934-2.jpg",Nivea
129983,Q10+ VITAMINA C anti-arrugas+energizante noche crema,Q10+ VITAMINA C anti-arrugas+energizante noche crema 50 ml,11.29,17,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas>Antioxidantes>Hidratantes y Nutritivos,Tamaño,50ml,1,1,"https://i1.perfumesclub.com/grande/129983.jpg,https://i1.perfumesclub.com/grande/129983-2.jpg",Nivea
198898,LUMINOUS 630º ANTIMANCHAS sérum antiestrías,LUMINOUS 630º ANTIMANCHAS sérum antiestrías 100 ml,10.95,16.5,Cosmética Corporal>Tratamientos Corporales>Antiestrías,Tamaño,100ml,1,1,https://i1.perfumesclub.com/grande/198898.jpg,Nivea
198941,Q10 crema de manos 3 en 1,Q10 crema de manos 3 en 1 30 ml,1.06,1.06,Cosmética Corporal>Zonas Específicas>Manos,Tamaño,30ml,1,1,https://i1.perfumesclub.com/grande/198941.jpg,Nivea
105725,ALOE VERA crema manos calmante,ALOE VERA crema manos calmante 100 ml,2.29,3.5,Cosmética Corporal>Zonas Específicas>Manos,Tamaño,100ml,1,1,https://i1.perfumesclub.com/grande/105725.jpg,Nivea
111969,ACEITE DE OLIVA crema corporal piel seca,ACEITE DE OLIVA crema corporal piel seca 300 ml,3.48,5.95,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,300ml,1,1,https://i1.perfumesclub.com/grande/111969.jpg,Nivea
198928,INTENSIVO cuidado manos con aceite almendras,INTENSIVO cuidado manos aceite almendras 100 ml,2.59,2.6,Cosmética Corporal>Zonas Específicas>Manos,Tamaño,100ml,1,1,https://i1.perfumesclub.com/grande/198928.jpg,Nivea
198940,INTENSIVO cuidado manos con aceite almendras,INTENSIVO cuidado manos aceite almendras 30 ml,1.06,1.06,Cosmética Corporal>Zonas Específicas>Manos,Tamaño,30ml,1,1,https://i1.perfumesclub.com/grande/198940.jpg,Nivea
80679,MEN PROTEGE & CUIDA desodorante spray,MEN PROTEGE & CUIDA desodorante vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/80679.jpg,Nivea
99276,INVISIBLE BLACK & WHITE ACTIVE anti-transpirante spray,BLACK & WHITE INVISIBLE ACTIVE desodorante vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/99276.jpg,Nivea
198921,TOALLITAS DESMAQUILLADORAS refrescantes 3 en 1,TOALLITAS DESMAQUILLADORAS refrescantes 3 en 1 25 u,1.57,1.78,Cosmética Facial>Desmaquillantes>Desmaquillantes ojos y labios>Desmaquillantes rostro,Tamaño,25u,1,1,https://i1.perfumesclub.com/grande/198921.jpg,Nivea
172220,Q10+ reafirmante y autobronceadora body milk,Q10+ reafirmante y autobronceadora body milk 400 ml,7.99,12,Solar>Auto-bronceadores>Corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/172220.jpg,Nivea
154911,NATURALLY GOOD ALOE VERA deo roll-on,NATURALLY GOOD ALOE VERA deo roll-on 50 ml,2.8,4.25,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/154911.jpg,Nivea
107186,TALC SENSATION deodorant roll-on,TALC SENSATION desodorante roll-on 50 ml,2.49,3,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/107186.jpg,Nivea
198930,MEN SENSITIVE PRO after shave bálsamo,MEN SENSITIVE PRO after shave bálsamo 100 ml,6.64,7.32,Cosmética Facial>Afeitado>After-shave,Tamaño,100ml,1,1,"https://i1.perfumesclub.com/grande/198930.jpg,https://i1.perfumesclub.com/grande/198930-2.jpg,https://i1.perfumesclub.com/grande/198930-3.jpg",Nivea
63304,VITAL ARGAN crema anti-arrugas piel madura y seca,VITAL ARGAN crema anti-arrugas piel madura y seca 50 ml,6.15,10,Cosmética Facial>Tratamientos Faciales>Antiedad y Antiarrugas,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/63304.jpg,Nivea
80680,BLACK & WHITE INVISIBLE FRESH deodorante anti-transpirante spray,BLACK & WHITE INVISIBLE FRESH desodorante vaporizador 200 ml,2.95,4.8,Higiene>Desodorantes,Tamaño,200ml,1,1,https://i1.perfumesclub.com/grande/80680.jpg,Nivea
90803,ACEITE EN LOCIÓN flor cerezo & jojoba,ACEITE EN LOCION flor cerezo & jojoba 400 ml,4.99,8,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/90803.jpg,Nivea
102338,DRY FRESH deodorant roll-on,DRY COMFORT FRESH deo roll-on 50 ml,2.49,3.75,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/102338.jpg,Nivea
100124,INVISIBLE BLACK & WHITE anti-perspirant roll-on,BLACK & WHITE INVISIBLE desodorante roll-on 50 ml,2.49,3.75,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/100124.jpg,Nivea
111976,INVISIBLE BLACK & WHITE FRESH anti-perspirant roll-on,BLACK & WHITE INVISIBLE FRESH deo roll-on 50 ml,2.49,3.75,Higiene>Desodorantes,Tamaño,50ml,1,1,https://i1.perfumesclub.com/grande/111976.jpg,Nivea
101415,TRIPLE ACCIÓN smooth body milk,BAJO LA DUCHA TRIPLE ACCION smooth body milk 400 ml,4.95,7.5,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/101415.jpg,Nivea
180294,LEMONGRASS loción corporal 5 en 1,LEMONGRASS loción corporal 5 en 1 400 ml,4.95,7.5,Cosmética Corporal>Tratamientos Corporales>Hidratantes corporales,Tamaño,400ml,1,1,https://i1.perfumesclub.com/grande/180294.jpg,Nivea
